Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HouseStyle,KitchenAbvGr,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BasementFinishedPercent,BsmtCondNum,BsmtExposureNum,BsmtFinType1Num,BsmtFinType2Num,BsmtQualNum,BuildingAge,ExterCondNum,ExterQualNum,FenceNum,FireplaceQuNum,GarageAge,GarageCondNum,GarageFinishNum,GarageQualNum,HeatingQCNum,KitchenQualNum,OverallQualOverallCond,OverallQualTotalAreaSFMultiplied,PoolQCNum,QualSquared,RemodelledAge,RoomSize,SumAge,TotalAreaSF,BeforeCrisis,Floors,TotalAreaSFBinned,Year,NeighborhoodOverallQualMean,NeighborhoodTotalAreaSFMean
744,1337,0,168,No,2,TwnhsE,733.0,0.0,1.0,0.0,604.0,Y,Norm,Norm,SBrkr,70,HdBoard,HdBoard,1,PConc,2,Typ,462.0,2.0,Attchd,1993.0,1337,0,GasA,1Story,1,HLS,Gtl,5395,Inside,41.0,IR1,0,120,RL,0.0,None,No,0,10,StoneBr,0,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1337.0,AllPub,96,1993,1993,2008,0.5482423335826477,3,0,6,1,4,15,3,4,0,3,15.0,3,2,3,4,4,13,21392.0,4,64,15,1342,30,2674.0,1.0,0.0,6.0,2.0,8.372549019607844,3510.176470588235
745,1175,1540,0,No,4,1Fam,575.0,80.0,0.0,1.0,487.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,2,CBlock,3,Typ,831.0,2.0,BuiltIn,1994.0,2715,1,GasA,2Story,1,Lvl,Gtl,8963,Inside,69.30579531442663,IR1,0,60,RL,289.0,BrkFace,No,0,7,NWAmes,204,9,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,11,1142.0,AllPub,0,1976,1996,2008,0.5735551663747811,4,0,6,5,3,32,4,5,0,3,14.0,3,3,3,5,4,17,30856.0,4,64,12,2726,44,3857.0,1.0,1.0,9.0,2.0,6.343511450381679,2864.4045801526718
746,980,1276,0,No,4,1Fam,300.0,0.0,0.0,0.0,652.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,554.0,2.0,BuiltIn,2000.0,2256,1,GasA,2Story,1,Lvl,Gtl,8795,Inside,69.30579531442663,IR1,0,60,RL,0.0,None,No,0,4,Gilbert,54,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,952.0,AllPub,224,2000,2000,2009,0.31512605042016806,3,0,6,1,4,9,3,4,0,3,9.0,3,3,3,5,4,12,22456.0,4,49,9,2264,18,3208.0,1.0,1.0,7.0,3.0,6.515151515151516,2496.2
747,1320,1320,0,Pave,4,1Fam,0.0,0.0,0.0,0.0,1240.0,N,Norm,Norm,SBrkr,386,Stucco,Stucco,1,Stone,1,Typ,864.0,4.0,Detchd,1950.0,2640,1,GasW,2Story,1,Lvl,Gtl,11700,Corner,65.0,IR1,0,70,RM,0.0,None,No,0,5,OldTown,0,7,7,N,0,CompShg,Mansard,Normal,WD,0,Pave,8,1240.0,AllPub,181,1880,2003,2009,0.0,2,0,1,1,3,129,3,4,0,4,59.0,3,1,3,3,4,14,27160.0,4,49,6,2648,135,3880.0,1.0,1.0,9.0,3.0,5.205020920502092,2229.648535564854
748,1720,0,0,No,3,1Fam,919.0,0.0,1.0,0.0,801.0,Y,Norm,Norm,SBrkr,154,VinylSd,VinylSd,1,PConc,2,Typ,527.0,2.0,Attchd,1996.0,1720,0,GasA,1Story,1,Lvl,Gtl,10593,Inside,59.0,IR1,0,20,RL,338.0,BrkFace,No,0,3,NoRidge,56,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1720.0,AllPub,240,1996,1996,2010,0.5343023255813953,3,0,6,1,4,14,3,4,0,3,14.0,3,3,3,5,4,12,24080.0,4,49,14,1727,28,3440.0,0.0,0.0,8.0,4.0,7.929577464788732,3914.8591549295775
749,1088,441,0,No,4,1Fam,0.0,0.0,0.0,0.0,0.0,N,Norm,Norm,FuseF,185,WdShing,Wd Shng,0,Slab,2,Mod,240.0,1.0,Detchd,1945.0,1529,0,Wall,1.5Fin,1,Lvl,Gtl,8405,Inside,50.0,Reg,0,50,RL,0.0,None,No,0,4,Edwards,0,3,4,N,0,CompShg,Gable,Normal,WD,0,Pave,9,0.0,AllPub,92,1945,1950,2009,0.0,0,0,0,0,0,64,3,3,0,0,64.0,3,1,3,3,3,7,6116.0,4,16,59,1538,123,1529.0,1.0,0.0,3.0,3.0,5.051546391752577,2223.159793814433
750,792,348,0,Grvl,3,1Fam,0.0,0.0,0.0,0.0,576.0,Y,Norm,Norm,SBrkr,0,Wd Sdng,Wd Sdng,0,BrkTil,1,Min2,0.0,0.0,No,0.0,1140,0,GasA,1.5Fin,1,Lvl,Gtl,8800,Corner,55.0,Reg,0,50,RM,0.0,None,No,0,6,OldTown,160,7,4,N,0,CompShg,Gable,Normal,WD,0,Pave,7,576.0,AllPub,0,1910,2004,2010,0.0,2,0,1,1,3,100,3,3,0,0,0.0,0,0,0,4,3,11,6864.0,4,16,6,1147,106,1716.0,0.0,0.0,3.0,4.0,5.205020920502092,2229.648535564854
751,660,660,0,No,3,1Fam,0.0,0.0,0.0,0.0,660.0,Y,RRAn,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,400.0,2.0,Attchd,2003.0,1320,1,GasA,2Story,1,Lvl,Gtl,7750,Inside,69.30579531442663,Reg,0,60,RL,0.0,None,No,0,8,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,660.0,AllPub,0,2003,2003,2007,0.0,3,0,1,1,4,4,3,4,0,0,4.0,3,3,3,5,4,12,13860.0,4,49,4,1326,8,1980.0,1.0,1.0,4.0,1.0,6.515151515151516,2496.2
752,1494,0,0,No,3,1Fam,1200.0,0.0,1.0,0.0,279.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,576.0,2.0,Attchd,1997.0,1494,0,GasA,1Story,1,Lvl,Gtl,9236,Inside,79.0,IR1,0,20,RL,0.0,None,No,0,7,CollgCr,27,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1479.0,AllPub,168,1997,1997,2006,0.8113590263691683,3,3,6,1,4,9,4,3,0,0,9.0,3,2,3,5,4,11,17838.0,4,36,9,1500,18,2973.0,1.0,0.0,6.0,0.0,6.677902621722846,2654.1685393258426
753,1038,1060,0,No,3,1Fam,0.0,0.0,0.0,0.0,1030.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,878.0,3.0,Attchd,2005.0,2098,1,GasA,2Story,1,Lvl,Gtl,10240,Inside,80.0,Reg,0,60,RL,178.0,BrkFace,No,0,3,NridgHt,52,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1030.0,AllPub,192,2005,2005,2006,0.0,3,1,1,1,4,1,3,4,0,4,1.0,3,2,3,4,5,13,25024.0,4,64,1,2106,2,3128.0,1.0,1.0,7.0,0.0,8.27710843373494,3564.2831325301204
754,1026,0,0,No,3,1Fam,439.0,472.0,1.0,0.0,115.0,Y,Norm,Norm,SBrkr,0,Plywood,Plywood,0,CBlock,1,Typ,440.0,2.0,Detchd,1969.0,1026,0,GasA,1Story,1,Lvl,Gtl,7930,Inside,61.0,Reg,0,20,RL,0.0,None,No,0,7,NAmes,48,8,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1026.0,AllPub,171,1969,2005,2009,0.8879142300194932,3,0,6,2,3,40,3,3,0,0,40.0,3,2,3,4,4,14,12312.0,4,36,4,1031,44,2052.0,1.0,0.0,4.0,3.0,5.334085778781039,2323.331828442438
755,742,729,0,Pave,3,TwnhsE,381.0,0.0,0.0,0.0,348.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,PConc,2,Typ,440.0,2.0,Detchd,1999.0,1471,1,GasA,2Story,1,Lvl,Gtl,3230,Inside,34.0,Reg,0,160,FV,894.0,BrkFace,No,0,3,Somerst,24,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,729.0,AllPub,0,1999,1999,2009,0.522633744855967,3,0,6,1,4,10,3,3,0,0,10.0,3,1,3,4,3,11,13200.0,4,36,10,1477,20,2200.0,1.0,1.0,4.0,3.0,7.4010989010989015,2785.730769230769
756,866,902,0,No,3,1Fam,20.0,0.0,0.0,0.0,846.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,578.0,2.0,Attchd,2007.0,1768,1,GasA,2Story,1,Lvl,Gtl,10769,Inside,68.0,IR1,0,60,RL,0.0,None,No,0,4,CollgCr,105,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,866.0,AllPub,144,2007,2007,2009,0.023094688221709007,3,2,6,1,4,2,3,4,0,0,2.0,3,2,3,5,4,13,21072.0,4,64,2,1775,4,2634.0,1.0,1.0,6.0,3.0,6.677902621722846,2654.1685393258426
757,672,714,0,No,3,1Fam,438.0,0.0,0.0,0.0,234.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,1,CBlock,2,Typ,440.0,2.0,Attchd,1978.0,1386,1,GasA,2Story,1,Lvl,Gtl,11616,CulDSac,69.30579531442663,IR1,0,60,RL,328.0,BrkCmn,No,0,4,Sawyer,0,5,6,Y,0,CompShg,Hip,Abnorml,WD,0,Pave,6,672.0,AllPub,335,1978,1978,2010,0.6517857142857143,3,1,3,1,3,32,3,3,4,3,32.0,3,3,3,3,3,11,12348.0,4,36,32,1392,64,2058.0,0.0,1.0,4.0,4.0,5.066225165562914,2135.582781456954
758,757,744,0,Pave,3,Twnhs,549.0,0.0,0.0,0.0,195.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,PConc,2,Typ,440.0,2.0,Detchd,1999.0,1501,1,GasA,2Story,1,Lvl,Gtl,2280,Inside,24.0,Reg,0,160,FV,360.0,BrkFace,No,0,8,Somerst,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,744.0,AllPub,0,1999,1999,2008,0.7379032258064516,3,0,5,1,4,9,3,3,0,0,9.0,3,1,3,4,3,12,15715.0,4,49,9,1507,18,2245.0,1.0,1.0,5.0,2.0,7.4010989010989015,2785.730769230769
759,1328,1203,0,No,4,1Fam,56.0,64.0,0.0,0.0,1198.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,752.0,3.0,Attchd,1995.0,2531,1,GasA,2Story,1,Lvl,Gtl,12257,Inside,65.0,IR1,0,60,RL,513.0,BrkFace,No,0,11,NoRidge,98,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1318.0,AllPub,222,1995,1995,2007,0.09104704097116843,3,2,2,5,4,12,3,4,0,3,12.0,3,2,3,5,4,13,30792.0,4,64,12,2540,24,3849.0,1.0,1.0,9.0,1.0,7.929577464788732,3914.8591549295775
760,864,0,0,No,2,1Fam,612.0,0.0,0.0,0.0,252.0,Y,Norm,Norm,SBrkr,0,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,300.0,1.0,Detchd,2008.0,864,0,GasA,1Story,1,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,Shed,450,10,NAmes,0,6,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,864.0,AllPub,0,1959,1959,2009,0.7083333333333334,3,0,3,1,3,50,3,3,0,0,1.0,5,1,5,5,3,12,10368.0,4,36,50,869,100,1728.0,1.0,0.0,3.0,3.0,5.334085778781039,2323.331828442438
761,1301,0,0,No,2,1Fam,405.0,0.0,0.0,0.0,740.0,Y,Feedr,Norm,SBrkr,0,Wd Sdng,Wd Sdng,0,PConc,1,Min1,440.0,2.0,Detchd,1965.0,1301,0,GasA,1Story,1,Lvl,Gtl,6911,FR2,60.0,Reg,0,30,RM,0.0,None,No,0,10,BrkSide,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1145.0,AllPub,0,1924,1950,2009,0.3537117903930131,3,1,2,1,3,85,3,3,0,0,44.0,3,1,3,3,2,10,12230.0,4,25,59,1306,144,2446.0,1.0,0.0,5.0,3.0,5.12037037037037,1991.7314814814815
762,764,783,0,No,3,1Fam,24.0,0.0,0.0,0.0,732.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,614.0,2.0,Attchd,2009.0,1547,1,GasA,2Story,1,Lvl,Gtl,8640,Inside,72.0,Reg,0,60,FV,0.0,None,No,0,6,Somerst,45,5,7,Y,0,CompShg,Gable,Normal,Con,0,Pave,7,756.0,AllPub,169,2009,2009,2010,0.031746031746031744,3,1,6,1,4,1,3,3,0,0,1.0,3,1,3,5,4,12,16121.0,4,49,1,1554,2,2303.0,0.0,1.0,5.0,4.0,7.4010989010989015,2785.730769230769
763,1268,1097,0,No,3,1Fam,1163.0,0.0,1.0,0.0,89.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,856.0,3.0,Attchd,1999.0,2365,1,GasA,2Story,1,Lvl,Gtl,9430,Inside,82.0,Reg,0,60,RL,673.0,BrkFace,No,0,7,NoRidge,128,5,8,Y,0,CompShg,Gable,Normal,WD,180,Pave,8,1252.0,AllPub,0,1999,1999,2009,0.9289137380191693,3,1,6,1,4,10,3,4,0,4,10.0,3,2,3,5,4,13,28936.0,4,64,10,2373,20,3617.0,1.0,1.0,8.0,3.0,7.929577464788732,3914.8591549295775
764,1494,0,0,No,2,TwnhsE,437.0,1057.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,BrkFace,BrkFace,1,PConc,1,Typ,481.0,2.0,Attchd,1995.0,1494,1,GasA,1Story,1,Lvl,Gtl,9549,CulDSac,30.0,IR1,0,120,RL,0.0,None,No,0,4,Veenker,30,5,8,Y,0,CompShg,Hip,Normal,WD,216,Pave,6,1494.0,AllPub,0,1995,1996,2006,1.0,4,2,2,6,4,11,4,4,0,4,11.0,3,3,3,5,5,13,23904.0,4,64,10,1500,21,2988.0,1.0,0.0,6.0,0.0,7.208333333333333,3252.125
765,1506,0,0,No,2,1Fam,0.0,0.0,0.0,0.0,1498.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,592.0,2.0,Attchd,2008.0,1506,0,GasA,1Story,1,Lvl,Gtl,14587,Inside,75.0,IR1,0,20,RL,284.0,Stone,No,0,8,Somerst,174,5,9,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1498.0,AllPub,0,2008,2008,2008,0.0,3,0,1,1,4,0,3,4,0,4,0.0,3,3,3,5,5,14,27036.0,4,81,0,1512,0,3004.0,1.0,0.0,7.0,2.0,7.4010989010989015,2785.730769230769
766,980,734,0,No,3,1Fam,394.0,0.0,0.0,0.0,586.0,Y,Norm,Norm,SBrkr,156,HdBoard,HdBoard,1,CBlock,2,Typ,496.0,2.0,Attchd,1988.0,1714,1,GasA,2Story,1,Lvl,Gtl,10421,Inside,80.0,Reg,0,60,RL,42.0,BrkFace,Shed,500,3,NWAmes,66,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,980.0,AllPub,228,1988,1988,2010,0.4020408163265306,3,0,6,1,4,22,3,3,3,3,22.0,3,1,3,3,3,12,18858.0,4,49,22,1721,44,2694.0,0.0,1.0,6.0,4.0,6.343511450381679,2864.4045801526718
767,983,767,0,No,4,1Fam,660.0,0.0,1.0,0.0,323.0,Y,Norm,Norm,SBrkr,156,VinylSd,VinylSd,0,CBlock,2,Mod,423.0,1.0,Attchd,1989.0,1750,0,GasA,1.5Fin,1,Lvl,Gtl,12508,Inside,75.0,IR1,0,50,RL,0.0,None,Shed,1300,7,Mitchel,0,7,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,983.0,AllPub,245,1940,1985,2008,0.671414038657172,3,1,5,1,4,68,3,3,0,0,19.0,3,1,3,5,3,13,16398.0,4,36,23,1757,91,2733.0,1.0,0.0,6.0,2.0,5.543859649122807,2407.1052631578946
768,1836,0,0,No,3,1Fam,24.0,0.0,0.0,0.0,1836.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,484.0,2.0,Attchd,2004.0,1836,0,GasA,1Story,1,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,No,0,10,CollgCr,33,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1860.0,AllPub,120,2004,2005,2006,0.012903225806451613,3,0,6,1,4,2,3,4,0,4,2.0,3,3,3,5,4,12,25872.0,4,49,1,1844,3,3696.0,1.0,0.0,8.0,0.0,6.677902621722846,2654.1685393258426
769,1690,1589,0,No,4,1Fam,1416.0,0.0,1.0,0.0,234.0,Y,Norm,Norm,SBrkr,0,CemntBd,Wd Shng,1,PConc,3,Mod,841.0,3.0,BuiltIn,2003.0,3279,1,GasA,2Story,1,HLS,Mod,53504,CulDSac,47.0,IR2,0,60,RL,603.0,BrkFace,No,0,6,StoneBr,36,5,8,Y,0,CompShg,Hip,Normal,WD,210,Pave,12,1650.0,AllPub,503,2003,2003,2010,0.8581818181818182,3,3,5,1,4,7,3,5,0,4,7.0,3,3,3,5,5,13,39432.0,4,64,7,3291,14,4929.0,0.0,1.0,12.0,4.0,8.372549019607844,3510.176470588235
770,858,0,0,No,2,1Fam,685.0,0.0,1.0,0.0,173.0,Y,Norm,Norm,SBrkr,0,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,576.0,2.0,Detchd,1983.0,858,0,GasA,SFoyer,1,Lvl,Gtl,7252,CulDSac,69.30579531442663,IR1,0,85,RL,0.0,None,No,0,4,Sawyer,0,5,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,858.0,AllPub,120,1982,1982,2009,0.7983682983682984,3,2,6,1,4,27,3,3,0,0,26.0,3,1,3,3,3,10,8580.0,4,25,27,863,54,1716.0,1.0,1.0,3.0,3.0,5.066225165562914,2135.582781456954
771,1220,0,0,No,2,1Fam,836.0,0.0,0.0,0.0,0.0,Y,Norm,Norm,FuseF,0,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,396.0,2.0,Detchd,1951.0,1220,0,GasA,1Story,1,Lvl,Gtl,8877,Inside,67.0,Reg,0,20,RL,0.0,None,No,0,4,Edwards,0,5,4,Y,0,CompShg,Gable,Normal,COD,0,Pave,6,836.0,AllPub,0,1951,1951,2006,1.0,2,0,2,1,2,55,3,3,0,0,55.0,3,1,3,3,3,9,8224.0,4,16,55,1226,110,2056.0,1.0,0.0,4.0,0.0,5.051546391752577,2223.159793814433
772,1117,0,0,No,3,1Fam,422.0,127.0,1.0,0.0,480.0,Y,Norm,Norm,SBrkr,0,Plywood,Plywood,1,CBlock,1,Typ,672.0,2.0,Detchd,1976.0,1117,0,GasA,SLvl,1,Lvl,Gtl,7819,Inside,94.0,Reg,0,80,RL,0.0,None,No,0,3,Edwards,0,5,6,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,6,1029.0,AllPub,144,1976,1976,2010,0.5335276967930029,3,2,5,4,3,34,3,3,3,3,34.0,3,1,3,3,3,11,12876.0,4,36,34,1123,68,2146.0,0.0,1.0,4.0,4.0,5.051546391752577,2223.159793814433
773,912,0,0,No,2,1Fam,456.0,0.0,0.0,0.0,456.0,Y,Feedr,Norm,FuseA,0,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,275.0,1.0,Attchd,1958.0,912,0,GasA,1Story,1,Lvl,Gtl,10150,Inside,70.0,Reg,0,20,RL,1.0,None,No,0,7,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,COD,0,Pave,5,912.0,AllPub,0,1958,1958,2007,0.5,3,0,3,1,3,49,3,3,0,0,49.0,3,2,3,5,3,10,9120.0,4,25,49,917,98,1824.0,1.0,0.0,3.0,1.0,5.334085778781039,2323.331828442438
774,1973,0,0,No,3,1Fam,0.0,0.0,0.0,0.0,1935.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,895.0,3.0,Attchd,2006.0,1973,0,GasA,1Story,1,Lvl,Gtl,14226,Corner,110.0,Reg,0,20,RL,375.0,BrkFace,No,0,7,NridgHt,45,5,8,Y,0,CompShg,Hip,Partial,New,0,Pave,9,1935.0,AllPub,315,2006,2006,2007,0.0,3,2,1,1,4,1,3,4,0,4,1.0,3,3,3,4,4,13,31264.0,4,64,1,1982,2,3908.0,1.0,0.0,9.0,1.0,8.27710843373494,3564.2831325301204
775,1204,0,0,No,2,TwnhsE,866.0,0.0,1.0,0.0,338.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,412.0,2.0,Attchd,1998.0,1204,0,GasA,1Story,1,Lvl,Gtl,4500,FR2,32.0,Reg,0,120,RM,320.0,BrkFace,No,0,6,Mitchel,247,5,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,1204.0,AllPub,0,1998,1998,2009,0.7192691029900332,3,0,6,1,5,11,3,3,0,0,11.0,3,3,3,5,3,11,14448.0,4,36,11,1209,22,2408.0,1.0,0.0,5.0,3.0,5.543859649122807,2407.1052631578946
776,1614,0,0,No,3,1Fam,20.0,0.0,0.0,0.0,1594.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,865.0,3.0,Attchd,2005.0,1614,0,GasA,1Story,1,Lvl,Gtl,11210,Inside,86.0,IR1,0,20,RL,240.0,BrkFace,No,0,7,CollgCr,59,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,7,1614.0,AllPub,144,2005,2006,2006,0.012391573729863693,3,2,6,1,4,1,3,4,0,0,1.0,3,2,3,5,4,12,22596.0,4,49,0,1621,1,3228.0,1.0,0.0,7.0,0.0,6.677902621722846,2654.1685393258426
777,894,0,0,No,3,1Fam,762.0,0.0,1.0,0.0,102.0,Y,Norm,Norm,SBrkr,0,HdBoard,Plywood,1,CBlock,1,Typ,440.0,2.0,Attchd,1974.0,894,0,GasA,1Story,1,Lvl,Gtl,13350,Inside,100.0,IR1,0,20,RL,0.0,None,No,0,6,Sawyer,0,5,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,864.0,AllPub,241,1974,1974,2006,0.8819444444444444,3,0,5,1,3,32,3,3,3,2,32.0,3,1,3,3,3,10,8790.0,4,25,32,899,64,1758.0,1.0,0.0,3.0,0.0,5.066225165562914,2135.582781456954
778,2020,0,0,No,4,Duplex,0.0,0.0,0.0,0.0,0.0,Y,Feedr,Norm,SBrkr,0,Plywood,Plywood,2,Slab,2,Typ,630.0,2.0,Detchd,1977.0,2020,0,GasA,1Story,2,Lvl,Gtl,8400,Inside,60.0,Reg,0,90,RH,320.0,BrkFace,No,0,10,SawyerW,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,0.0,AllPub,0,1977,1977,2007,0.0,0,0,0,0,0,30,3,3,0,3,30.0,3,1,3,3,3,10,10100.0,4,25,30,2030,60,2020.0,1.0,1.0,4.0,1.0,6.336,2589.048
779,1004,0,0,No,2,Duplex,975.0,0.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,Plywood,ImStucc,0,CBlock,1,Typ,504.0,2.0,Attchd,1977.0,1004,0,GasA,SFoyer,1,Lvl,Gtl,10530,Inside,78.0,Reg,0,90,RL,90.0,BrkFace,No,0,5,Mitchel,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,975.0,AllPub,0,1977,1977,2006,1.0,3,3,6,1,4,29,3,3,0,0,29.0,3,1,3,3,3,11,11874.0,4,36,29,1008,58,1979.0,1.0,1.0,4.0,0.0,5.543859649122807,2407.1052631578946
780,1253,0,0,No,3,1Fam,0.0,0.0,0.0,0.0,1237.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,1,PConc,2,Typ,402.0,2.0,Attchd,1995.0,1253,0,GasA,1Story,1,Lvl,Gtl,7875,Inside,63.0,Reg,0,20,RL,38.0,BrkFace,No,0,6,Gilbert,21,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1237.0,AllPub,220,1995,1996,2007,0.0,4,0,1,1,4,12,3,3,0,3,12.0,3,3,3,4,3,12,17430.0,4,49,11,1259,23,2490.0,1.0,0.0,5.0,1.0,6.515151515151516,2496.2
781,810,793,0,No,3,1Fam,387.0,0.0,0.0,0.0,374.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,484.0,2.0,Attchd,1992.0,1603,1,GasA,2Story,1,Lvl,Gtl,7153,Inside,65.0,Reg,0,60,RL,0.0,None,No,0,7,SawyerW,124,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,761.0,AllPub,0,1992,1992,2006,0.5085413929040736,3,0,5,1,4,14,4,4,0,0,14.0,3,2,3,5,4,11,14184.0,4,36,14,1610,28,2364.0,1.0,1.0,5.0,0.0,6.336,2589.048
782,1430,0,0,No,3,1Fam,0.0,0.0,0.0,0.0,1413.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,605.0,2.0,Attchd,2001.0,1430,0,GasA,1Story,1,Lvl,Gtl,16285,Inside,67.0,IR2,0,20,RL,0.0,None,No,0,6,CollgCr,33,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1413.0,AllPub,0,2001,2002,2009,0.0,3,0,1,1,4,8,3,4,0,0,8.0,3,2,3,5,4,12,19901.0,4,49,7,1436,15,2843.0,1.0,0.0,6.0,3.0,6.677902621722846,2654.1685393258426
783,1110,0,0,No,1,1Fam,1097.0,0.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,Plywood,Plywood,1,PConc,1,Typ,602.0,2.0,Attchd,1978.0,1110,0,GasA,SFoyer,1,Lvl,Gtl,9101,Corner,69.30579531442663,IR1,0,85,RL,104.0,BrkFace,No,0,7,Mitchel,30,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,1097.0,AllPub,303,1978,1978,2009,1.0,3,2,6,1,4,31,4,3,0,3,31.0,3,3,3,5,4,11,11035.0,4,25,31,1114,62,2207.0,1.0,1.0,4.0,3.0,5.543859649122807,2407.1052631578946
784,742,742,0,Grvl,3,1Fam,0.0,0.0,0.0,0.0,742.0,Y,Norm,Norm,SBrkr,134,Wd Sdng,Wd Shng,1,CBlock,2,Typ,0.0,0.0,No,0.0,1484,0,GasA,2.5Unf,1,Lvl,Gtl,6300,Inside,35.0,Reg,0,75,RM,0.0,None,No,0,6,OldTown,291,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,742.0,AllPub,0,1914,2001,2008,0.0,3,0,1,1,3,94,3,3,0,4,0.0,0,0,0,5,3,12,13356.0,4,36,7,1493,101,2226.0,1.0,1.0,4.0,2.0,5.205020920502092,2229.648535564854
